plot	X	Y	Mitigada2	Mitigada3	Mitigada4	Water2	Water3	Water4
170419	425872	4673766	132.71	110.94	127.48	0.4072	0.1648	0.0721
170420	426933	4673797	127.43	116.1	135.39	0.5187	0.2484	0.1446
170421	427884	4673789	125.2	89.06	114.34	0.6623	0.6599	0.5346
170424	422911	4672734	64.88	83.37	104.75	0.7321	0.3119	0.434
170425	423918	4672812	156.52	132.67	164.17	0.5901	0.4338	0.3629
170428	426915	4672767	47.52	52.71	68.27	0.8245	0.6925	0.6808
170432	415888	4671803	112.98	83.73	123.76	0.4	0.2271	0.2721
170436	424880	4671773	108.27	89.25	59.06	0.4591	0.283	0.5017
170441	414889	4670855	136.58	146.94	225.96	0.5837	0.2966	0.1449
170444	423905	4670804	106.69	65.44	80.56	0.6048	0.6009	0.6536
170446	426972	4670807	154.63	112.87	137.37	0.4753	0.3336	0.2623
170448	428926	4670756	162.33	109.08	159.88	0.5324	0.4168	0.2002
170451	420882	4669776	128.5	94.49	132.95	0.4473	0.3707	0.3214
170454	424908	4669770	143.67	111.41	214.64	0.5418	0.4121	0.1137
170456	426899	4669784	262.58	167.28	233.36	0.3597	0.3014	0.2109
170460	420842	4668746	229.98	173.67	290.96	0.5463	0.2637	0.1727
170466	428930	4668712	127.94	89.54	119.69	0.4002	0.3539	0.146
170470	433970	4686712	297.92	209.79	294.41	0.4727	0.4054	0.3296
170471	434888	4686694	214.2	180.85	248.99	0.499	0.4189	0.4205
170472	444893	4686806	855.54	623.46	689.56	0.3653	0.3255	0.3441
170473	452985	4686795	200.35	129.09	165.05	0.3689	0.1734	0.2376
170474	431956	4685800	271.05	220.72	384.16	0.6926	0.5695	0.3233
170477	440908	4685753	214.55	212.38	271.27	0.6331	0.4216	0.4465
170479	452953	4685753	231.8	190.1	209.84	0.4669	0.308	0.2851
170481	455937	4685811	516.9	402.27	518.56	0.4175	0.3926	0.1252
170487	452916	4684804	391.92	330.31	372.78	0.5171	0.0858	0.2632
170488	453949	4684788	114.72	110.07	113.58	0.5486	0.2637	0.2545
170490	429880	4683810	72.47	85.84	37.37	0.7025	0.3632	0.7589
170492	431889	4683794	402.62	45.65	127.86	0.0948	0.829	0.7281
170493	434981	4683755	289.55	167.49	216.11	0.4479	0.3843	0.4544
170494	435954	4683805	259.41	158.07	204.61	0.1343	0.0835	0.2128
170495	438917	4683788	479.22	332.66	351.83	0.4432	0.5662	0.3702
170497	450941	4683793	352.4	309.25	308.93	0.5308	0.3877	0.4026
170499	453934	4683810	200.03	130.71	146.32	0.41	0.3013	0.3955
170501	455952	4683780	226.84	132.81	178.43	0.3098	0.0413	0.1834
170505	445058	4682816	202.66	142.92	258.14	0.669	0.4809	0.4564
170506	445952	4682786	267.67	204.1	257.05	0.1826	0.1973	0.039
170508	449935	4682803	666.62	360.94	479.05	0.4552	0.597	0.4732
170513	455021	4682757	326.06	205.51	327.32	0.6371	0.4227	0.3678
170516	429941	4681797	252.81	172.68	234.67	0.4006	0.25	0.2169
170517	430874	4681846	772.19	561.7	657.81	0.3724	0.2179	0.1209
170518	442959	4681785	356.27	216.89	266.16	0.1044	0.1379	0.2814
170520	444940	4681759	252.27	180.75	234.08	0.4691	0.4918	0.293
170522	446913	4681794	250.18	167.15	212.18	0.2198	0.1839	0.1172
170523	448961	4681791	426.81	376.77	319.69	0.0453	0.1468	0.0807
170525	451998	4681823	301.63	206.9	210.37	0.4822	0.4672	0.5345
170528	457020	4681730	149.29	96.69	143.72	0.484	0.188	0.1652
170530	439938	4680807	869.9	587.61	716.85	0.0597	0.1359	0.0681
170531	440970	4680787	564.64	405.45	477.45	0.032	0.157	0.0509
170532	442931	4680804	354.97	258.99	304.67	0.1322	0.094	0.0485
170534	445006	4680778	174.32	117.42	117.69	0.2755	0.4746	0.4713
170535	445961	4680751	40.11	30.02	43.72	0.5552	0.4033	0.2992
170537	449039	4680874	177.17	178.59	153.23	0.4482	0.367	0.357
170538	449996	4680797	339.9	322.48	343.34	0.5513	0.3457	0.221
170539	450964	4680819	506.14	341.26	396.23	0.1292	0.1491	0.101
170540	451972	4680774	201.51	172.14	261.06	0.6492	0.5508	0.2667
170542	455784	4681059	170.91	92.52	124.5	0.2406	0.0645	0.2555
170543	429908	4679801	174.68	100.26	171.81	0.5319	0.6126	0.3632
170544	430925	4679806	253.06	218.44	281.85	0.5139	0.3681	0.0707
170548	434892	4679814	484.47	302.78	434.09	0.4077	0.3507	0.361
170550	439944	4679823	248.54	154.98	176.83	0.6864	0.7147	0.6909
170551	441934	4679806	45.89	51.9	66.7	0.8157	0.721	0.6825
170554	444957	4679803	359.29	243.3	290.97	0.0702	0.0843	0.0514
170556	446975	4679808	170.18	139.47	169.74	0.4187	0.3302	0.1898
170557	448946	4679781	244.99	254.45	247.52	0.5151	0.3571	0.2521
170558	449915	4679787	194.39	137.38	147.4	0.2096	0.5092	0.1167
170560	451927	4679770	180.73	129.53	147.79	0.3253	0.3245	0.2074
170563	454959	4679866	224.76	185.85	227.03	0.5631	0.3687	0.2528
170566	429934	4678777	277.65	238.52	309.35	0.5657	0.4736	0.1169
170568	432938	4678750	351.16	185.3	242.71	0.0849	0.5499	0.3347
170569	434888	4678738	528.96	333.65	411.36	0.0656	0.1617	0.1145
170570	437932	4678810	187.39	122.76	154.99	0.3384	0.2812	0.1546
170571	438945	4678821	192.24	221.77	222.88	0.7289	0.4407	0.5635
170574	443939	4678758	90.27	70.17	82.62	0.4806	0.3302	0.2407
170575	444968	4678757	309.64	256.87	298.08	0.4202	0.1378	0.1404
170578	450018	4678731	233.73	178.31	167.22	0.4791	0.4185	0.5107
170581	452972	4678751	244.79	156.52	166.31	0.066	0.1538	0.2353
170583	454985	4678771	253.65	185.75	213.35	0.3725	0.0457	0.1508
170585	457034	4678754	413.18	245.12	342.43	0.3471	0.1289	0.152
170589	432914	4677797	294.54	269.07	340.32	0.6754	0.4421	0.3534
170590	433912	4677712	493.08	283.12	356.44	0.2477	0.3648	0.2835
170593	437928	4677786	84.99	47.76	88.39	0.5963	0.646	0.304
170595	447926	4677748	154.24	140.22	126.76	0.3477	0.3692	0.2261
170598	450997	4677753	450.89	306.45	291.55	0.1898	0.2012	0.2823
170600	452923	4677669	531.44	379.56	406.35	0.2306	0.1217	0.1459
170602	455002	4677689	396.32	281.23	326.12	0.3504	0.2167	0.2282
170605	429953	4676787	224.83	194.83	237.36	0.4454	0.3229	0.0635
170608	433926	4676753	230.85	118.05	196.05	0.4682	0.5598	0.3586
170609	434907	4676796	123.08	100.14	99.85	0.5495	0.5782	0.4907
170611	436905	4676809	209.56	89.55	180.85	0.4907	0.6229	0.155
170612	437920	4676806	90.2	71.44	75.89	0.6489	0.4485	0.5333
170615	443911	4676802	8.69	4.11	101.02	0.9083	0.9057	0.6667
170617	445909	4676807	82.05	61.69	61.29	0.4077	0.3787	0.507
170619	447903	4676838	388.59	556.02	487.76	0.6487	0.4198	0.2131
170620	450964	4676776	47.6	25.89	30.66	0.4945	0.4521	0.5163
170621	452948	4676756	166.47	112.84	125.63	0.2316	0.1977	0.0991
170625	456926	4676796	257.25	161.18	181.02	0.3161	0.2284	0.315
170629	434824	4675753	24.26	20.98	25.24	0.5701	0.3229	0.1422
170631	435994	4672714	227.87	160.62	171.06	0.3158	0.1771	0.29
170633	441935	4675778	252.45	176.02	174.95	0.0663	0.139	0.1913
170636	444962	4675716	239.34	165.48	165.72	0.1718	0.1682	0.3185
170637	445922	4675716	146.93	113.16	113.29	0.3758	0.2628	0.4304
170640	448960	4675761	349.78	232.95	258.37	0.0833	0.1008	0.0856
170642	450944	4675779	660.18	351.89	335.85	0.4115	0.4139	0.5366
170646	454924	4675770	98.18	68.71	70.12	0.1857	0.2166	0.1945
170648	456993	4675729	218.43	204.62	232.07	0.5669	0.3556	0.1644
170649	429906	4674811	315.53	210.86	236.81	0.4304	0.318	0.3586
170651	434941	4674834	115.18	101.31	117.39	0.4836	0.232	0.1101
170656	444910	4674509	218.57	162.17	182.35	0.4346	0.4225	0.3103
170662	450882	4674720	146.15	105.76	141.13	0.4868	0.1995	0.2523
170664	456972	4674789	186.92	131.52	140.37	0.2375	0.1213	0.0909
170667	431976	4673825	215.36	122.39	179.02	0.4807	0.5522	0.2521
170670	435951	4673721	152.71	128.3	149.75	0.5925	0.3117	0.3263
170672	437984	4673855	271.34	194.99	201	0.2939	0.2352	0.2191
170677	445907	4673767	433.2	280.24	328.14	0.3656	0.3963	0.2805
170679	447951	4673747	447.5	265.43	303.12	0.3653	0.4735	0.4751
170680	449838	4673809	328.72	249.87	225.1	0.59	0.296	0.6101
170682	450957	4673769	492.08	310.18	367.52	0.2143	0.2021	0.1783
170683	429901	4672775	177.52	119.98	152.39	0.4119	0.4231	0.1742
170684	430903	4672808	88.52	99.82	133.11	0.6543	0.4261	0.1013
170686	434959	4672743	411.05	240.19	244.96	0.302	0.3688	0.4763
170688	437989	4672721	304.93	243.75	251.24	0.548	0.3478	0.4349
170691	440902	4672806	244.06	164.38	169.82	0.4102	0.3313	0.4929
170692	441889	4672750	107.16	110.21	139.31	0.6261	0.1781	0.2471
170693	443959	4672770	185.23	156.54	197.8	0.5546	0.2737	0.284
170695	445914	4672822	319.47	225.66	262.18	0.5534	0.5123	0.4672
170697	449986	4672825	181.46	143.14	149.21	0.5182	0.404	0.4441
170699	451946	4672828	290.64	205.75	229.2	0.2221	0.1286	0.0783
170702	455955	4672771	428.32	293.51	327.45	0.389	0.2648	0.2444
170703	456907	4672796	460.86	308.7	333	0.1531	0.2885	0.132
170707	437955	4671760	216.34	118.43	159.39	0.2497	0.4734	0.1781
170709	446932	4671805	374.27	255.8	333.52	0.677	0.5981	0.5541
170711	448983	4671725	309.33	207.29	220.63	0.1315	0.1196	0.2912
170713	450953	4671737	572.42	388.22	466.64	0.2206	0.1934	0.0691
170714	451955	4671754	351.69	339.49	386.79	0.4893	0.0968	0.0434
170716	453967	4671769	427.33	326.83	324.57	0.2087	0.1147	0.0641
170720	432891	4670768	8.82	1.53	2.09	0.1401	0.76	0.7372
170724	437929	4670796	279.93	172.8	201.25	0.2101	0.0788	0.2777
170729	442941	4670795	279.58	210.96	247.75	0.4583	0.3032	0.3149
170730	443994	4670773	171.18	110.45	142.59	0.3523	0.4217	0.2303
170734	449892	4670814	231.92	146.16	163.02	0.1364	0.3263	0.2218
170737	430888	4669775	306.65	249.36	263.75	0.538	0.3043	0.3859
170740	435925	4669800	35.24	32.39	48.8	0.6465	0.5404	0.1859
170744	439929	4669763	204.86	134.31	188.52	0.4163	0.3243	0.2475
170745	440912	4669726	331.53	200.14	250.25	0.2452	0.2156	0.3575
170749	445007	4669729	173.79	124.16	135.08	0.3584	0.1998	0.3255
170754	451957	4669502	303.84	317.59	324.91	0.59	0.1695	0.2892
170759	430900	4668787	190.3	101.53	163.92	0.5416	0.3952	0.4314
170760	431942	4668796	229.4	140.58	157.26	0.0528	0.089	0.1164
170765	437894	4668795	170.34	109.37	117.06	0.2441	0.3061	0.2968
170766	438934	4668851	99.42	65.87	96.83	0.6346	0.5081	0.489
170767	439860	4668828	586.96	325.15	471.8	0.3021	0.4414	0.3085
170771	443989	4668732	263.48	206.51	252.71	0.5098	0.2921	0.2402
170773	445955	4668794	326.27	216.23	249.4	0.4779	0.3112	0.5269
170776	449990	4668774	449.99	362.03	338.96	0.4619	0.1157	0.4741
170778	451926	4668707	175.25	153.79	167.58	0.7441	0.6558	0.6203
170780	454907	4668796	271.69	247.81	225.96	0.3821	0.237	0.1346
170783	462907	4686796	445.75	196.87	318.13	0.5972	0.568	0.5047
170786	466921	4686859	478.55	259.31	373.14	0.4296	0.1164	0.2135
170790	470841	4686875	477.75	246.13	375.34	0.5493	0.3302	0.3165
170791	471800	4686923	361.04	207.52	282.48	0.5437	0.2704	0.3359
170797	483932	4686804	182.98	192.32	193.37	0.5358	0.1051	0.2056
170800	459921	4685843	188.38	97.81	148.69	0.4778	0.1431	0.3078
170802	462962	4685800	377.5	245.86	371.53	0.5466	0.3042	0.1338
170804	464803	4685721	479.43	218.39	313.33	0.2975	0.2303	0.3922
170808	469894	4685776	297.85	183.13	286.74	0.6491	0.4637	0.4005
170809	470947	4685794	412.28	247.14	346.44	0.5144	0.177	0.2411
170810	471855	4685822	505.09	338.28	477.64	0.7026	0.3237	0.4071
170814	475884	4685798	98.63	69.26	66.8	0.3848	0.2753	0.2912
170816	477907	4685795	204.32	124.26	180.47	0.4315	0.2133	0.1186
170819	483833	4685790	5.67	68.12	79.27	0.8858	0.2007	0.1692
170821	458899	4684846	200.95	108.82	153.56	0.2541	0.0883	0.159
170823	460927	4684806	92.93	71.32	91.32	0.5745	0.0831	0.2961
170828	466915	4684776	796.16	462.62	590.52	0.1383	0.1307	0.1916
170829	467978	4684844	124.75	91.81	145.26	0.5554	0.5417	0.0957
170833	472937	4684761	414.46	227.45	289.17	0.2241	0.0846	0.1114
170835	474923	4684822	107.08	81.66	79.3	0.4611	0.128	0.2288
170838	477905	4684799	126.55	123.88	96.38	0.5454	0.1195	0.2876
170839	478920	4684827	271.7	224.46	183.1	0.4043	0.1193	0.21
170840	479939	4684796	183.66	163.96	169.84	0.4515	0.1338	0.1157
170841	480917	4684801	73.07	74.73	76.19	0.4714	0.0783	0.132
170842	458999	4683863	418.72	264.69	306.93	0.4912	0.128	0.4448
170851	467907	4683796	569.87	369.77	510.77	0.3995	0.2184	0.1433
170856	473943	4683782	307.77	200.26	199.2	0.195	0.2155	0.2605
170857	474910	4683806	339.97	270.48	318.43	0.5799	0.4175	0.2715
170858	475906	4683778	223.03	147.2	154.65	0.2757	0.204	0.2291
170859	479927	4683830	330.67	234.1	238.63	0.3839	0.1232	0.3182
170864	461918	4682797	316.65	192.35	247.13	0.2092	0.1473	0.122
170865	462871	4682810	172.13	104.33	123.89	0.118	0.1242	0.1416
170866	464847	4682831	333.36	190.66	278.66	0.3901	0.3007	0.1922
170867	465777	4682838	583.01	435.05	596.92	0.5403	0.2571	0.2689
170869	467835	4682883	306.84	159.78	288.01	0.4781	0.5189	0.2664
170872	470828	4682802	319.59	152.72	200.81	0.1716	0.0993	0.2131
170874	472906	4682766	390.27	219	277.99	0.3893	0.2036	0.2963
170880	478923	4682800	406.07	267.12	274.7	0.2054	0.1302	0.1973
170881	479906	4682792	221.79	205.65	221.06	0.509	0.1433	0.1801
170885	459937	4681808	50.91	69.58	93.45	0.8142	0.3453	0.4862
170888	462898	4681848	577.45	401.01	671.43	0.6156	0.1475	0.2005
170890	464888	4681784	230.3	129.18	201.55	0.468	0.1785	0.2884
170891	465913	4681806	463.55	285.79	378.71	0.2733	0.1055	0.1244
170892	466910	4681843	349.92	234.07	305.89	0.3422	0.0555	0.0904
170897	471907	4681816	606.29	346.4	457.62	0.4047	0.2594	0.2552
170900	475867	4681803	42.49	134.85	119.1	0.8762	0.3916	0.6178
170902	477901	4681836	209.11	141.47	157.77	0.1794	0.1049	0.0844
170903	478873	4681831	160.55	110.28	112.99	0.1907	0.149	0.187
170908	483943	4681763	97.6	71.18	63.85	0.2958	0.1604	0.2823
170912	462918	4680805	218.21	162.99	228.53	0.5859	0.2256	0.3219
170913	463888	4680738	220.31	226.94	308.92	0.6911	0.1272	0.2712
170918	468905	4680793	214.2	105.06	152	0.4105	0.3451	0.3296
170920	470943	4680827	252.76	194.66	237.78	0.649	0.2324	0.46
170921	471828	4680843	555.96	404.45	452.02	0.4503	0.2445	0.2565
170924	475898	4680800	256.52	274.89	286.45	0.6571	0.3364	0.2833
170929	480891	4680801	94.43	74.95	59.34	0.2819	0.2372	0.4016
170932	483895	4680818	3.02	2.51	2.5	0.5189	0.3493	0.3769
170935	459844	4679837	225.55	147.65	187.96	0.4319	0.2145	0.3258
170940	466920	4679837	317.17	186.82	244.52	0.1628	0.0918	0.0578
170944	470956	4679835	311.04	251.2	311.4	0.6336	0.3194	0.416
170947	473884	4679846	254.19	163.53	169.06	0.4309	0.3252	0.4049
170948	474883	4679779	506.62	437.45	493.48	0.5603	0.2682	0.1649
170950	476894	4679837	483.91	287.15	300.55	0.4005	0.2182	0.33
170951	477846	4679801	412.78	271.11	289.41	0.2853	0.1801	0.1311
170952	478898	4679819	177.17	163.34	166.91	0.472	0.0937	0.1878
170953	479902	4679795	144.7	98.62	104.78	0.1147	0.1312	0.1117
170958	458866	4678824	361.17	268.52	285.15	0.5326	0.1529	0.4574
170962	468907	4678796	167.32	103.64	133.1	0.3643	0.2485	0.2517
170964	470907	4678801	492.55	262.98	314.81	0.2719	0.1605	0.357
170966	472895	4678863	250.8	174.18	219.86	0.4576	0.458	0.196
170969	475908	4678702	330.14	237.09	298.22	0.6703	0.479	0.4026
170975	481862	4678826	117.15	85.63	89.5	0.2728	0.2443	0.165
170976	482921	4678592	55.3	39.54	45.48	0.3388	0.0994	0.1733
170978	457868	4677861	164.27	149.47	222.96	0.6898	0.4116	0.2764
170980	460911	4677732	100.98	54.44	80.66	0.522	0.3057	0.3919
170982	463932	4677789	175.31	121.47	186.94	0.5088	0.2423	0.1371
170984	466929	4677781	425.41	254.29	320.62	0.4023	0.2338	0.2313
170986	468972	4677788	290.65	217.11	259.66	0.4322	0.2281	0.1988
170989	471901	4677778	240.71	168.61	192.03	0.3234	0.1514	0.1567
170993	476899	4677774	592.22	365.67	416.31	0.2274	0.1573	0.099
170994	477921	4677779	228.48	209.18	235.08	0.6328	0.2176	0.2021
170997	480927	4677762	64.02	46.04	47.15	0.4116	0.225	0.329
170999	482891	4677758	42.17	35.59	33.51	0.4275	0.1976	0.3368
171004	461942	4676728	318.03	271.85	300.72	0.5054	0.2155	0.1772
171007	465923	4676832	210.85	213.74	233.4	0.7055	0.3102	0.367
171008	467889	4676790	150.63	122.04	107.45	0.353	0.1503	0.2488
171010	475917	4676737	597.6	375.9	431.34	0.2051	0.1293	0.1116
171011	476907	4676777	227.64	221.59	234.56	0.5949	0.2995	0.2405
171013	478912	4676748	309.21	215.5	221.31	0.3438	0.2513	0.216
171014	479947	4676780	108.43	66.8	81.17	0.4081	0.3447	0.3239
171015	480893	4676718	169.4	113.07	125.7	0.326	0.1664	0.2465
171018	458837	4675868	428.68	289.96	332.82	0.3589	0.244	0.2208
171025	472910	4675796	65.79	46.12	52.11	0.2077	0.1215	0.0839
171029	476943	4675777	145.45	89.24	97.7	0.0967	0.1445	0.0964
171031	479948	4675752	66.81	54.24	60.09	0.4028	0.1232	0.1273
171032	480964	4675744	76.97	48.02	58.58	0.3941	0.241	0.2478
171034	483876	4675749	48.38	40.07	40.49	0.3549	0.086	0.1321
171037	459895	4674794	248.77	176.15	176.26	0.4943	0.1943	0.404
171039	462969	4674809	296.92	217.32	239.38	0.3519	0.0795	0.0665
171040	463958	4674809	250.04	224.91	268.45	0.5807	0.2338	0.1403
171046	474981	4674788	93.34	61.05	67.52	0.1532	0.1283	0.1325
171047	475927	4674776	71.31	53.66	59.73	0.4916	0.4195	0.3388
171051	482889	4674761	67.18	43.66	50.35	0.3342	0.1782	0.1892
171052	483869	4674731	55.01	39.44	43.8	0.1955	0.0766	0.0888
171055	473891	4673790	166.77	109.18	123.39	0.2676	0.154	0.1543
171057	476937	4673780	127.72	95.83	105.01	0.3964	0.1916	0.1673
171062	459861	4672927	329.5	318.43	281.86	0.5119	0.2253	0.3352
171065	463916	4672792	152.52	194.53	200.44	0.7425	0.3233	0.4223
171067	465910	4672783	176.53	128.75	154.15	0.5329	0.1905	0.2154
171068	466978	4672737	524.49	274.65	313.04	0.3618	0.4076	0.3942
171069	467888	4672719	270.22	166.68	194.23	0.4121	0.2064	0.2067
171074	481923	4672747	28.92	19.51	24.78	0.3609	0.3087	0.1207
171078	462965	4671801	315.15	199.55	186.24	0.3356	0.1565	0.4296
171082	466879	4671811	600.38	307.36	368.91	0.173	0.213	0.2194
171084	468907	4671796	236.71	187.06	185.79	0.3956	0.0776	0.1256
171085	469897	4671788	224.25	126.25	150.75	0.1351	0.3058	0.2366
171088	472918	4671733	280.49	135.87	194.97	0.1284	0.2565	0.1314
171091	479904	4671758	34.64	18.09	23.55	0.1811	0.3252	0.1827
171095	461898	4670766	316.79	235.99	269.11	0.4602	0.3337	0.1567
171098	464884	4670753	95.81	171.44	127.64	0.8013	0.447	0.5953
171099	465889	4670789	341.9	281.27	286.64	0.5696	0.3179	0.3607
171100	466938	4670823	140.84	166.13	179.23	0.6784	0.2023	0.1841
171103	470913	4670754	371.66	223.44	272.69	0.2405	0.2312	0.1965
171105	472949	4670742	343.28	224.1	265.18	0.2939	0.0982	0.1405
171108	475910	4670737	106.82	55.18	110.21	0.5316	0.5656	0.1036
171110	479884	4670791	98.23	54.6	63.54	0.242	0.2431	0.1876
171111	481926	4670748	172.58	105.54	136.95	0.3016	0.1834	0.1146
171114	462918	4669754	301.54	215.18	236.62	0.4815	0.2313	0.2433
171115	463907	4669796	438.03	287.57	374.21	0.3795	0.2865	0.0755
171117	465835	4669770	242.29	160.8	182.54	0.4655	0.1603	0.3119
171120	468967	4669764	325.88	204.3	226.07	0.288	0.2376	0.1485
171121	469916	4669785	277.83	169.85	197.86	0.3376	0.3167	0.2462
171122	470921	4669779	151.03	138.1	152.07	0.5743	0.175	0.2756
171124	472936	4669747	273.43	134.14	162.36	0.2091	0.2745	0.2077
171126	474901	4669790	420.1	236.58	276	0.3722	0.2726	0.3119
171128	476940	4669778	61.77	37.28	41.82	0.1648	0.1171	0.0899
171129	477916	4669760	34.72	20.27	24.7	0.2038	0.0814	0.0903
171132	464901	4668787	341.96	164.49	234.64	0.2131	0.3529	0.2185
171133	465914	4668708	292.27	231.01	345.91	0.6435	0.4235	0.1722
171139	472970	4668768	190.62	152.31	194.7	0.4876	0.1106	0.0812
171140	473939	4668572	331.65	195.07	228.32	0.2378	0.1069	0.1208
171141	474902	4668792	240.76	163.57	195.74	0.392	0.0952	0.1284
171142	475906	4668820	405.47	279.43	309.43	0.398	0.2195	0.1561
171146	486870	4686764	172.26	159.84	159.21	0.3994	0.1836	0.2576
171150	485961	4685776	267.41	185.45	145.75	0.3157	0.0932	0.4639
171151	486891	4685724	44.76	47.04	49.58	0.5601	0.198	0.2079
171154	490911	4685748	17	14.1	6.93	0.4458	0.5201	0.7019
171155	491862	4685793	32.28	45.25	19.18	0.6733	0.5604	0.7335
171161	489938	4683749	63.91	58.43	39.37	0.3654	0.3801	0.5413
171165	485852	4682682	123.24	90.23	90.51	0.1127	0.1144	0.1017
171167	487907	4682795	45.13	45.88	46.44	0.5923	0.3715	0.3551
171170	487875	4681782	43.19	39.85	32.73	0.2585	0.0792	0.238
171171	488909	4681789	25.1	38.18	30.95	0.5451	0.0674	0.2366
171173	484908	4680734	110.28	67.43	69.45	0.1687	0.2404	0.2624
171176	487855	4680776	74.25	67.59	60.21	0.2983	0.1539	0.3029
171181	485899	4679804	57.26	50.47	50.03	0.3719	0.1462	0.1547
171185	485893	4678782	65.38	64.15	64.83	0.4873	0.1516	0.2674
171189	488892	4677785	13.08	25.79	24.42	0.6155	0.0856	0.0729
171190	489901	4676780	11.74	13	10.88	0.3673	0.1052	0.2559
171191	486921	4674775	12.1	10.37	3.55	0.3981	0.1976	0.743
171192	489939	4674755	18.07	18.62	20.07	0.3947	0.1251	0.0972
171194	485850	4673792	11.15	9.6	10.18	0.4686	0.1008	0.2443
171195	490960	4673783	41.35	45.35	40.38	0.5172	0.2412	0.2678
171197	488920	4672784	30.94	29.3	25.56	0.2021	0.1326	0.1333
171199	491914	4672776	38.96	32.24	27.31	0.2169	0.1216	0.2308
171200	492878	4672747	9.95	19	21.23	0.7527	0.2431	0.3369
171201	493904	4672817	27.06	29.89	9.26	0.3853	0.115	0.7048
171202	486914	4671728	83.52	73.92	69.62	0.3835	0.2654	0.2336
171206	490908	4671780	30.39	23.9	23.67	0.1589	0.0913	0.1096
171208	494946	4671814	39.77	33.66	31.78	0.4299	0.3321	0.3369
171209	489879	4670807	10.39	9.35	4.77	0.5367	0.3626	0.6687
171214	492887	4669739	19.64	18	16.2	0.3943	0.2648	0.3043
171216	484947	4668808	148.82	86.43	56.73	0.2411	0.3822	0.5627
171222	518928	4685791	19.56	30.82	30.47	0.5772	0.2869	0.1806
171224	513898	4684816	84.19	184.69	156.83	0.7844	0.5264	0.4171
171226	516927	4681830	83.3	50.04	70.83	0.5178	0.6673	0.5086
171229	425895	4667779	175.73	124.96	190.87	0.4099	0.2299	0.1455
171232	420881	4667791	389.22	281.02	415.36	0.29	0.2352	0.04
171234	422946	4666738	159.41	130.15	186.09	0.5482	0.2675	0.2864
171238	427911	4666736	88.06	73.05	113.22	0.5581	0.5246	0.2044
