plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
80001	401922	4683695	178.9037084	184.1305358	295.1370081
80002	399895	4682821	434.353353	370.2459934	631.0743997
80003	400898	4682826	138.6196283	158.8217381	259.6592733
80004	401903	4682780	117.7126885	178.659414	351.369069
80005	399917	4681736	244.5329019	200.7992813	311.666479
80006	396931	4680825	238.1710241	232.5046172	408.5403445
80009	401899	4680834	250.1911804	211.7396131	310.0264169
80014	397927	4679764	137.8566986	139.1868133	221.0091295
80016	392906	4678796	356.9479373	299.6257406	376.2846652
80020	397842	4678864	248.6889923	202.5156126	307.9091901
80024	395903	4677804	194.2743666	213.2687856	260.1196025
80028	397907	4676810	756.5212184	612.7936722	976.7389509
80033	396898	4675792	136.4581609	137.8355522	208.7155873
80034	400893	4675783	125.3500064	127.6727468	153.4977977
80038	393945	4673806	124.040453	81.97186344	123.0644514
80041	397872	4673769	106.8884746	97.7961966	141.5175381
80043	399945	4673823	113.8217973	119.8102042	198.2648846
80044	391905	4672812	140.0163944	139.8027923	198.5626813
80046	393915	4672746	151.9389131	175.5612337	367.0260526
80047	394893	4672799	150.1006758	110.667566	139.2418895
80048	395918	4672790	352.8102689	348.6427658	563.1580763
80049	396938	4672836	132.7054306	112.433383	181.9385796
80050	397963	4672776	95.7817282	80.69167694	69.61531386
80055	399928	4671826	317.7706834	260.5745163	456.4393443
80059	399872	4670827	213.1900857	197.9426733	304.0349972
80061	401918	4670796	166.6341998	108.7323991	210.9670152
80063	398884	4669764	648.0273626	522.7405749	854.8477514
80064	399831	4669789	212.2393124	161.2032709	263.1035687
80068	408944	4683846	210.2518948	152.8109888	188.1218527
80072	403906	4682796	205.1530851	124.9065227	195.6676562
80075	406845	4682897	279.6842388	228.9805711	325.370777
80076	407933	4682760	192.5182298	204.5048583	292.9170833
80077	403937	4681735	266.6081526	175.5615266	298.0020609
80081	407965	4681779	205.3832466	187.3018729	287.0351769
80083	410906	4681775	168.701692	156.5096135	224.0205971
80085	412931	4681730	296.2152705	227.6411743	235.2546695
80087	415906	4681796	803.2026925	474.0449193	1283.748864
80091	408915	4680597	261.9063397	206.3443793	263.4279918
80095	414884	4680772	50.74581733	37.79854454	56.90996778
80096	415879	4680805	176.2545271	124.610586	167.5665783
80098	417914	4680821	211.6774806	196.6159769	229.1285661
80101	404868	4679747	159.5863543	140.5526378	179.8769745
80105	409868	4679802	237.6730296	252.7087235	338.4748854
80106	410901	4679746	121.7988528	131.3516829	291.154022
80114	420924	4679764	79.68849379	91.02113754	103.7051653
80115	402898	4678807	223.2498456	170.2617705	239.3633248
80116	403921	4678831	228.4090222	164.1924989	269.5672381
80118	408906	4678796	425.7331303	309.7646363	428.8211182
80121	412816	4678718	303.6389034	215.497578	305.3615792
80123	417854	4678693	213.1060775	211.8967073	296.8344337
80124	418906	4678796	59.04998401	104.1282884	198.8001997
80126	402873	4677748	41.04737902	49.3316704	67.58686844
80128	405882	4677699	221.4391604	188.3489238	252.8432257
80130	410908	4677771	28.9310186	25.99113239	38.30223905
80131	411882	4677743	96.82139742	76.86610197	104.7975634
80132	412919	4677746	154.195062	92.62692815	159.450838
80138	405845	4676724	132.3520776	165.1851932	248.7668683
80139	406875	4676801	268.9815684	238.8087231	373.8244681
80144	413908	4676794	2.601308183	3.505892544	4.019565885
80145	418900	4676767	76.54847217	68.52947246	85.8438667
80148	404906	4675796	362.3379518	275.0483986	345.8060796
80153	411916	4675771	263.4958355	186.0362698	303.7310747
80155	413903	4675725	263.5448369	184.7705867	279.3526578
80158	416909	4675723	208.5390233	150.941438	223.5626916
80160	418890	4675767	178.4835483	122.0465739	203.2961947
80168	414891	4674743	128.5513484	98.40888269	179.5928672
80169	416868	4674754	327.2778129	200.3876753	309.5359945
80171	418925	4674746	52.39744606	37.92653429	65.78580271
80172	404910	4673792	388.2010869	297.7712941	436.1881968
80174	406844	4673742	441.2497602	282.3332993	449.8181849
80177	409917	4673752	69.66260957	57.96968856	97.27672645
80178	411947	4673763	74.44231941	42.21246148	78.73767295
80182	415903	4673762	206.5101758	166.5950937	264.5329479
80183	416906	4673796	83.33296829	49.03198847	98.55525651
80185	418882	4673763	92.64169694	72.94647847	101.2588897
80190	409874	4672788	215.7628661	196.902363	324.3273678
80194	414873	4672756	280.9121742	155.9958135	288.4957632
80197	417917	4672754	107.8199813	66.38228557	89.78516786
80199	407890	4671746	122.4373426	137.3350125	181.6988762
80200	408886	4671750	207.2782959	137.4774546	214.846357
80204	412912	4671778	134.7406943	171.047461	258.2410797
80205	413841	4671827	293.7949439	205.2356304	356.4865278
80206	418901	4671728	137.0067138	109.9524479	173.7264972
80207	419906	4671786	140.2228109	82.81705494	111.0706297
80210	402869	4670786	164.8439543	174.7169223	267.3191727
80211	403902	4670858	119.976862	92.07334168	144.3753795
80215	411846	4670726	83.75228554	70.42293687	159.8600259
80219	420916	4670763	75.32039008	64.59212605	79.81756661
80221	402875	4669761	53.45368307	48.09949014	81.48393917
80223	407842	4669768	176.4734584	117.0468387	178.7708431
80225	409883	4669757	96.93263094	149.2782551	264.7952831
80229	413876	4669754	108.5809639	117.9663191	157.7764666
80230	415906	4669796	150.8394513	118.1466314	189.5216868
80233	418899	4668776	190.0677211	152.8860273	232.2025917
80234	395872	4668808	361.1121124	241.3221845	324.6061115
80235	396924	4668782	99.23824356	90.74163508	122.5320092
80239	394872	4667791	316.3233932	242.4682717	409.6145429
80243	398872	4667794	617.0686296	480.4756582	753.1979885
80244	399867	4667839	348.3265019	239.4367868	390.3064733
80245	393903	4666839	95.01015373	105.6827253	161.5549264
80249	400938	4666808	164.1696594	121.544696	172.0506906
80250	393924	4665826	373.0305517	306.1044025	363.3371693
80253	397884	4665799	62.33406685	67.30032567	146.6355808
80255	400948	4665762	192.5731676	189.2477862	273.8192149
80257	394875	4664831	377.0004092	374.4055405	448.5605495
80259	396939	4664771	73.27870059	75.34759621	138.3628643
80261	399906	4664796	170.3590124	222.1128044	271.2185682
80264	396874	4663830	143.3660304	128.1716807	203.3762368
80269	389945	4662746	30.10514711	42.0499566	54.06178936
80271	393820	4662817	91.29733125	73.52308396	78.52266087
80272	395835	4662826	18.84733492	16.76647343	26.48149294
80273	396899	4662809	403.0810829	532.2021784	759.8817557
80275	399947	4662790	82.18608367	112.5189845	134.707277
80276	400810	4662752	109.6373062	82.81412639	121.1912438
80280	396976	4661811	82.66834444	85.95687665	124.4262005
80281	397881	4661811	119.793722	160.0078995	249.9834329
80282	398858	4661821	91.00481701	128.6297736	224.067897
80287	397896	4660812	107.2575228	106.3000613	194.88563
80288	398901	4660779	66.57582898	68.52199244	79.26521121
80289	399910	4660785	117.0881835	105.2351385	136.1101048
80290	391907	4659798	196.4783435	165.9295532	243.3973586
80292	393918	4659785	213.192679	185.2065271	248.356835
80293	395901	4659770	74.70323414	53.11962075	75.29156698
80295	391912	4658763	42.02538959	131.3342279	223.7659859
80297	395925	4658796	95.15340456	92.8526372	89.02777278
80299	399896	4658800	256.6084354	176.9756491	228.9079498
80302	393860	4657818	179.2428632	137.6795085	175.9898598
80303	394922	4657758	107.2691417	97.65317054	123.4759464
80304	395901	4657730	287.5779949	218.9153221	302.7150414
80306	399911	4657776	89.65505689	69.92773463	74.23202684
80309	392910	4656747	35.80976599	40.72418632	60.80114936
80311	394946	4656802	54.74806532	41.89466708	62.22874496
80315	398883	4656784	86.63687821	89.36393784	90.92695323
80319	394898	4655787	16.45264385	21.32550996	28.34506911
80321	396900	4655774	60.2474863	51.70421268	80.3796832
80324	392906	4654866	140.0879182	130.5708751	162.5088271
80325	393904	4654806	80.884707	74.48711412	105.4525407
80328	397888	4654802	78.85677487	73.9218412	79.50843512
80329	398928	4654784	12.05275174	10.0165262	13.08566885
80335	397908	4653774	79.63083021	117.4241522	136.811924
80338	400914	4653807	25.1007742	18.4038104	25.58837028
80340	390912	4652794	26.72369761	56.73056722	67.045846
80344	397907	4652786	24.20887875	12.56032034	19.23598206
80348	389926	4651782	54.6325075	65.62696476	56.80562705
80351	393932	4651825	65.23712808	38.74385849	52.52014937
80356	399926	4651768	49.09744019	23.91511861	36.23010045
80358	389875	4650722	17.53759387	20.83064011	19.26088832
80366	403856	4668789	89.39574985	83.33237531	134.0581965
80367	404906	4668796	182.6727033	156.3543372	225.1882463
80369	408906	4668796	104.1791724	78.18418154	117.0611432
80371	410870	4668760	126.8242018	88.00208453	168.3379666
80372	411911	4668873	253.3095293	223.3760628	341.8338233
80375	414906	4668796	165.0354339	107.5860326	184.9953132
80376	402901	4667779	206.6507073	225.7500734	303.8871623
80377	403895	4667774	190.8231096	142.6089142	214.6982689
80381	408887	4667780	193.1934569	188.571991	328.5768878
80382	409826	4667795	338.6256589	214.7726291	263.4715741
80385	414934	4667813	129.1934778	181.1804384	223.4853902
80387	416909	4667789	164.8378003	117.7573471	205.8034034
80389	403893	4666771	363.9704813	267.7852144	354.7688247
80392	408899	4666760	348.74531	253.1099095	370.0945567
80394	411947	4666828	97.20002342	74.01824602	131.617783
80395	412948	4666815	138.3849008	130.5875233	186.36682
80399	416901	4666801	254.4294446	168.8105122	284.7055244
80400	417906	4666766	92.19732493	108.33292	119.3578846
80404	405922	4665769	81.68651999	98.97894534	157.5503809
80405	406903	4665792	161.0911149	77.25070716	202.4422318
80407	408914	4665745	433.4044628	278.5703348	414.2291714
80411	412976	4665894	68.37566289	68.45588692	94.58963925
80412	414906	4665796	169.6564077	121.8971854	101.833113
80415	419876	4665801	71.1142308	61.41648295	92.0378011
80417	424928	4665771	40.8624819	62.73125095	114.4941129
80418	402895	4664757	83.53942938	57.99200837	79.02090286
80421	405939	4664785	149.7467925	114.7277171	173.4592045
80422	406897	4664777	98.67225653	83.86075923	113.8239201
80424	409926	4664782	145.5555785	106.0279599	156.0874879
80428	414891	4664808	16.66145584	15.09702173	20.32573989
80431	422986	4664782	168.8283363	120.8660911	166.4688778
80432	424906	4664796	174.1761836	109.9510613	144.1286801
80433	401883	4660805	329.7778817	285.1544105	362.8325237
80438	407943	4663781	298.6857231	201.645055	246.646162
80440	409934	4663773	365.6383332	225.0239351	286.1291667
80442	411887	4663773	291.7110772	202.0530786	268.5327423
80446	415883	4663835	332.8521928	285.1054748	263.1230175
80449	420924	4663769	106.8420495	102.5373109	113.6379141
80450	421906	4663796	104.7801572	101.43452	148.4944493
80452	423932	4663816	48.35277572	46.123332	61.01277259
80453	424886	4663813	38.49476841	69.81969472	91.40422225
80454	401852	4662843	188.6011415	154.5983257	243.6339964
80456	407925	4662762	257.6398511	162.8643524	177.8947763
80466	419881	4662788	105.2139209	70.15474847	112.4656612
80467	421939	4662796	88.91603498	71.31628868	90.16919939
80472	401874	4661764	220.8946402	176.902195	238.2137682
80473	402902	4661763	58.10153994	77.28677813	106.0981035
80475	408916	4661750	54.56174135	38.67613035	41.20916707
80478	411938	4661868	171.7835814	113.4057328	153.7108085
80482	416882	4661773	402.4797659	307.6627947	382.1994301
80484	418898	4661852	110.5814961	74.26664232	94.6979166
80488	423941	4661829	30.14236734	32.87959874	39.52189526
80490	427882	4661703	26.25266707	20.40678102	28.31868
80493	408859	4660748	119.0777234	84.46491844	108.1888114
80495	410905	4660772	128.6920628	81.66136044	93.01009532
80496	411936	4660771	129.377222	103.6002742	139.4872848
80499	414906	4660796	32.70131088	17.46610386	22.62269068
80501	416890	4660784	66.32021833	42.25209214	60.50861328
80503	418911	4660781	38.08161312	27.70845639	30.90764089
80505	420951	4660796	43.95825201	32.86321932	44.4999083
80507	422925	4660758	137.5714883	88.00428733	148.0820738
80513	407764	4659749	209.5358879	151.2553789	193.8749225
80518	414902	4659804	190.4329019	145.1501003	154.5854178
80522	418873	4659764	88.92082643	101.086497	97.69735081
80526	422954	4659791	66.66475866	66.44510627	86.08555477
80527	425945	4659703	118.5831852	105.9495747	140.1226838
80531	408882	4658744	74.08901501	39.26061928	65.38610305
80535	412878	4658798	21.07583372	17.25873065	28.79405016
80539	416916	4658826	404.2666048	342.2972025	519.6514225
80543	421926	4658751	181.9821539	143.2863718	209.4862863
80546	424942	4658759	129.6195536	103.6424945	120.1858389
80548	426890	4658749	5.039330843	6.706117918	8.214677794
80550	405857	4657798	115.6710732	108.9746948	130.4339977
80552	409833	4657785	42.07997182	23.56260521	29.22081589
80555	412908	4657798	29.82333056	11.86006604	25.80831
80556	413924	4657805	42.57409765	39.37711967	49.89311842
80557	414898	4657810	19.82952207	19.30703667	23.82105403
80559	416873	4657726	250.5352969	173.5788512	205.0761098
80562	424909	4657772	52.8107872	46.03835759	61.03872877
80568	410907	4656746	21.84962314	9.653722955	14.67944685
80572	420861	4656775	78.40566222	89.48247963	118.1331672
80575	423868	4656739	115.8896561	87.47053164	114.1411494
80579	403896	4655768	141.5252443	97.68478494	116.8324278
80582	410903	4655800	63.54725866	38.24026312	65.42913409
80586	415898	4655788	58.86785205	26.39306945	40.17462703
80590	423919	4655777	57.35382444	100.8266059	125.4960904
80593	402890	4654800	20.1148268	17.10722641	25.47157057
80595	405888	4654814	43.70646418	15.33741635	28.13013387
80597	410881	4654799	64.65650466	27.70102558	52.70242576
80603	420879	4654784	56.84179691	60.08014623	62.78523249
80604	421862	4654781	42.66431596	30.40471027	39.90435273
80607	405899	4653782	26.86348458	15.40784776	26.70246725
80608	409893	4653770	44.37730805	16.16139662	31.69134217
80611	414906	4653796	18.45956314	13.42778739	19.08301692
80614	419937	4653784	26.56701909	25.12963034	27.46544233
80615	423919	4653732	116.7775777	80.42481179	103.2468653
80623	413923	4652808	16.99810604	5.630906214	14.4282166
80626	418889	4652764	148.8802167	102.8629025	172.0590197
80631	428939	4652825	116.9583614	91.53119682	108.4603567
80641	417956	4651812	92.79337263	89.19765275	115.9401922
80644	427921	4651809	89.16111138	56.15642459	84.22208446
80646	401887	4650766	45.08771124	35.40686213	52.01711075
80648	403930	4650786	12.25431365	11.01081258	14.98977868
80650	409901	4650572	32.71211948	14.88567618	9.784922886
80657	425935	4650776	61.92061146	49.54021219	60.79173385
80660	428934	4650752	113.4597457	87.32353396	108.6233873
80662	436942	4665749	243.2656819	163.8535927	215.8212114
80663	430864	4664700	203.5545909	182.8612222	249.5931922
80665	434782	4664724	237.7739964	163.9960226	229.350912
80666	435892	4664736	60.83063481	88.07781152	176.3355737
80668	437913	4664798	81.59864507	51.59513291	69.54088734
80669	438902	4664808	77.90569429	47.42964367	62.88649226
80670	439975	4664698	430.9910739	267.7324257	332.1408256
80672	431872	4663732	90.671914	61.50725441	94.70221152
80673	433901	4663769	162.7612124	141.6403849	175.0302153
80678	440893	4663788	173.2399268	179.4399173	266.4961642
80680	430916	4662722	41.28874816	36.56018602	37.35685829
80681	431878	4662763	88.03822005	54.7132034	82.32455102
80682	433911	4662782	110.0754172	84.4077839	99.71432087
80686	439946	4662751	83.8719202	70.14132049	104.7276683
80690	444886	4662783	304.2268785	218.5369101	266.0574473
80691	445824	4662778	258.5160134	202.1094684	219.240495
80693	447870	4662830	82.68117806	62.85422443	67.365485
80695	431878	4661733	163.2959644	116.3936752	146.0222349
80698	438913	4661798	203.4461247	146.6374572	189.2823302
80702	443932	4661824	351.7799932	213.7807659	245.687067
80703	444930	4661847	328.9709839	213.6577468	238.9414287
80704	446929	4661819	96.265708	63.7490439	73.95045323
80707	432882	4660761	74.43056508	54.55085224	79.54390708
80710	437821	4660593	133.8773029	94.97958133	129.0236227
80711	438943	4660799	157.9872791	130.12975	151.1967077
80712	439925	4660815	200.5768325	143.6630177	174.2175662
80713	440883	4660804	287.0837916	179.1175377	248.2651801
80717	444910	4660872	512.7223254	362.0934832	413.2252828
80718	445939	4660762	151.8927652	111.2302309	133.3093239
80722	449911	4660796	346.0458372	276.0255733	294.5719796
80724	430889	4659793	348.8100577	245.9797546	316.4709125
80729	437918	4659791	231.1258557	149.7716644	189.5079594
80731	442938	4659855	126.7462362	5.470249372	25.77419869
80732	445929	4659725	72.63102586	74.58621577	90.27595908
80733	447933	4659804	240.5611108	188.9724712	214.8094089
80736	429925	4658782	90.57376887	58.70825681	92.59921651
80739	433946	4658835	84.68277954	93.97874798	129.7402135
80741	445906	4658797	43.54507575	67.78313306	77.83633487
80743	448918	4658778	199.5351443	170.7006476	202.9772227
80747	431903	4657808	231.3935274	164.1714229	221.8605405
