ID	PLOTS	X	Y	SetasIFN2	SetasIFN3	SetasIFN4	MaderaIFN23	MaderaIFN34	AguaIFN2	AguaIFN4	CarbonoIFN2	CarbonoIFN4
1765	80830	445889	4650832	NA	NA	NA	0.262	0.756	0.187	0.238	-2.188	0.52
1763	80833	450918	4650814	34.122	41.76707359	43.651	2.891	2.32	0.534	0.523	1.179	0.946
1755	80834	451911	4650782	NA	NA	NA	2.308	1.414	0.278	0.148	1.317	0.358
1748	80835	453921	4650755	NA	NA	NA	1.166	1.56	0.567	0.187	0.811	1.02
1783	80839	457859	4651798	NA	NA	NA	0.926	1.141	0.264	0.241	1.478	1.187
1756	80840	457917	4650783	NA	NA	NA	1.774	3.379	0.25	0.108	1.771	3.479
1741	80842	394892	4649858	NA	NA	NA	0	0	0.557	0.468	-1.433	0
1736	80845	398901	4649814	NA	NA	NA	0	0.147	0.277	0.447	-2.262	0.132
1735	80846	399899	4649813	35.818	NA	8.397	0	0	0.28	0.597	-3.591	0.205
1690	80852	393898	4647811	NA	NA	NA	0	0	0.347	0.53	-2.951	0
1691	80853	394897	4647812	NA	NA	NA	0	0	0.591	0.602	-1.142	0
1664	80860	396892	4646819	NA	NA	NA	0	0	0.23	0.548	-1.371	0
1661	80861	397866	4646808	NA	NA	NA	0	0.858	0.17	0.285	-1.615	0.643
1652	80864	400928	4646773	NA	NA	NA	0	0	0.655	0.665	-0.185	0
1617	80866	391085	4645670	37.129	34.78502894	28.053	1.792	1.535	0.269	0.402	0.564	-0.085
1645	80868	394912	4645839	NA	NA	NA	0.243	1.005	0.15	0.268	-1.355	0.351
1637	80869	396934	4645806	34.125	33.38808302	27.75	5.314	3.364	0.344	0.255	1.785	-0.088
1643	80873	400906	4645826	NA	NA	NA	0	0.983	0.28	0.432	-1.845	0.67
1590	80874	388942	4644756	47.266	28.96882209	16.934	5.285	3.862	0.374	0.247	2.205	1.288
1586	80875	390926	4644714	34.577	30.59249664	22.966	1.876	0.762	0.165	0.099	0.667	0.493
1597	80876	391886	4644775	29.771	25.92844996	22.212	3.587	3.051	0.159	0.154	1.315	-0.236
1592	80877	393910	4644764	30.961	27.43274397	21.946	0.825	0.701	0.36	0.268	-0.204	0.296
1603	80878	394918	4644807	NA	NA	NA	0	1.051	0.085	0.264	-3.423	0.799
1607	80880	396922	4644823	33.58	28.02900977	18.525	1.13	0.28	0.373	0.294	-0.607	-0.398
1611	80881	397971	4644830	33.336	34.74910781	27.282	3.657	2.076	0.201	0.162	-2.061	-0.437
1568	80884	387951	4643790	NA	NA	NA	0	0	0.404	0.477	-1.432	0
1565	80887	390983	4643784	17.138	22.34728663	25.913	0.923	2.024	0.505	0.353	0.329	0.814
1560	80888	391933	4643770	17.05	22.73508663	23.376	1.162	1.443	0.612	0.13	0.495	0.651
1556	80889	392892	4643759	33.39	30.02463964	24.721	3.456	2.023	0.192	0.241	0.995	-0.514
1575	80890	393904	4643810	32.539	31.24859231	24.218	2.675	2.357	0.345	0.154	0.954	1.256
1579	80894	399911	4643825	33.499	29.87487312	28.318	2.719	5.053	0.395	0.094	-0.615	1.616
1583	80895	400862	4643839	NA	NA	NA	0	0	0.268	0.494	-2.946	0.2
1544	80900	397966	4642816	NA	NA	NA	0	0	0.302	0.439	-2.682	0
1551	80901	399938	4642852	34.659	30.39371863	27.068	6.549	2.68	0.166	0.275	2.163	-0.443
1505	80909	399921	4641800	32.295	0.660894796	0.304	0.086	0.098	0.203	0.347	-2.895	0.029
1468	80912	387867	4640802	NA	NA	NA	0	0	0.202	0.465	-4.391	0.499
1471	80919	399968	4640805	31.902	NA	16.6	0	0	0.251	0.274	-5.525	0.709
1423	80925	395948	4639714	NA	NA	NA	0	0	0.368	0.522	-1.312	0
1428	80926	396976	4639761	49.214	43.75377784	28.156	6.091	2.862	0.224	0.163	1.652	0.957
1436	80929	400898	4639789	35.322	30.38448909	22.832	7.511	5.009	0.408	0.18	2.372	1.585
1409	80934	391933	4638790	37.344	37.86965339	34.653	0.907	1.771	0.317	0.2	-0.098	0.732
1394	80936	395890	4638744	47.947	29.322223	15.975	5.062	5.024	0.187	0.108	2.229	1.693
1360	80941	386911	4637753	33.066	28.88398325	22.926	7.359	2.85	0.325	0.103	2.461	0.21
1361	80942	387946	4637754	42.332	37.54795586	15.328	3.301	5.189	0.34	0.08	1.538	2.087
1371	80945	391985	4637776	34.623	29.57991924	18.804	12.849	7.546	0.183	0.139	5.048	2.515
1384	80946	392929	4637819	34.54	28.84007709	23.507	5.451	3.171	0.211	0.107	2.303	0.249
1374	80953	400900	4637784	35.052	3.461951105	35.256	0.181	1.26	0.253	0.422	-3.134	0.555
1328	80955	386896	4636741	32.063	35.62070088	27.012	5.052	4.147	0.333	0.049	0.961	1.184
1332	80958	389909	4636769	25.827	45.7005143	32.764	1.941	1.772	0.255	0.088	0.799	0.61
1329	80960	391976	4636744	47.153	44.47467052	34.655	2.223	2.765	0.175	0.144	-0.397	0.905
1355	80961	394924	4636850	48.459	42.38992458	34.307	2.098	1.006	0.316	0.107	0.815	-0.163
1354	80963	396981	4636839	45.835	37.27488245	28.537	4.253	3.112	0.275	0.157	1.244	0.763
1326	80967	386883	4635838	16.603	25.01238805	21.737	0.966	1.315	0.505	0.153	0.451	0.64
1324	80968	388933	4635808	NA	NA	NA	0	0	0.163	0.285	1.733	-1.45
1319	80969	389879	4635789	28.163	24.93564164	26.167	12.106	1.696	0.188	0.122	3.748	-2.345
1317	80970	390853	4635788	47.763	35.16795208	25.832	4.074	3.623	0.078	0.091	1.783	1.184
1315	80973	395939	4635786	41.748	40.30406681	30.579	4.092	3.12	0.277	0.142	1.808	0.993
1299	80977	388930	4634829	30.645	29.70651218	26.318	1.652	2.459	0.235	0.169	-0.02	1.085
1301	80982	395934	4634834	10.074	29.82326722	24.249	3.713	3.719	0.198	0.098	1.51	0.461
1297	80983	396930	4634815	46.201	43.06889505	34.25	2.259	1.282	0.241	0.182	0.983	0.256
1268	80986	386921	4633793	31.176	32.93529448	24.872	3.377	2.478	0.188	0.114	1.372	0.72
1271	80988	390906	4633799	49.433	46.61706577	36.908	3.328	1.855	0.216	0.13	0.751	0.036
1269	80989	391923	4633797	51.099	43.61335958	32.393	3.116	1.957	0.223	0.135	1.096	0.294
1270	80990	392941	4633797	47.439	36.58102447	20.411	2.357	2.999	0.201	0.126	0.28	1.393
1234	80995	384920	4632755	NA	NA	NA	0	0	0.193	0.644	-3.031	0
1246	80997	387905	4632798	43.217	47.19149868	36.736	3.887	2.543	0.252	0.187	1.178	0.787
1242	81002	393890	4632788	33.598	32.07372622	27.328	3.962	3.428	0.26	0.221	1.131	1.176
1733	81006	404911	4649791	NA	NA	NA	0	0.85	0.324	0.487	-4.896	0.65
1740	81008	409898	4649836	NA	NA	NA	0	0	0.498	0.569	-2.155	0
1732	81013	425948	4649788	NA	NA	NA	1.672	1.038	0.581	0.243	0.876	0.546
1727	81016	428839	4649777	23.799	44.7962162	46.649	2.63	4.69	0.6	0.336	1.097	1.733
1716	81022	411886	4648821	48.738	33.81161515	26.936	7.357	4.038	0.541	0.094	1.698	1.243
1702	81023	412871	4648746	NA	NA	NA	2.3	2.244	0.504	0.266	0.872	0.641
1704	81024	413884	4648757	NA	NA	NA	0	0.422	0.217	0.425	-5.472	0.254
1714	81026	417871	4648804	NA	NA	NA	1.485	1.581	0.509	0.461	0.85	0.719
1719	81027	427877	4648832	55.041	48.80729399	50.193	4.495	4.399	0.402	0.116	-0.332	1.513
1676	81036	412922	4647771	NA	NA	NA	2.634	3.329	0.252	0.186	1.494	2.071
1697	81039	416929	4647853	31.369	31.20324804	29.214	2.248	2.936	0.547	0.356	0.407	0.997
1683	81041	420869	4647793	NA	NA	NA	0	0.38	0.74	0.538	-0.437	0.313
1686	81043	426876	4647806	32.055	NA	16.146	1.095	1.642	0.609	0.627	-1.321	0.495
1678	81044	428941	4647774	36.472	47.97013232	40.143	5.004	3.77	0.5	0.083	1.75	0.151
1668	81045	402929	4646837	NA	NA	NA	0	0.174	0.488	0.573	-2.653	0.13
1665	81050	412829	4646823	33.271	33.56027763	23.734	4.97	5.215	0.311	0.048	-1.201	1.812
1669	81051	413938	4646852	34.273	36.04302941	30.252	4.344	2.512	0.403	0.112	-0.767	-0.248
1663	81054	416959	4646818	29.923	29.18744774	24.702	5.317	5.574	0.256	0.069	-0.186	1.873
1642	81058	402887	4645823	30.339	NA	10.227	0	0	0.446	0.413	-7.453	0.284
1651	81059	403914	4646772	NA	NA	NA	0	0	0.493	0.543	-1.669	0.479
1639	81062	407906	4645807	NA	NA	NA	0.973	0.598	0.28	0.224	0.527	0.222
1633	81063	408929	4645797	24.877	46.05039025	24.784	1.824	1.553	0.475	0.305	0.587	-0.24
1626	81067	412896	4645786	33.606	33.13896537	26.278	3.29	2.323	0.291	0.117	1.614	0.727
1641	81068	414886	4645810	34.868	32.78294792	27.767	2.743	5.029	0.322	0.112	-0.548	2.078
1631	81073	425912	4645793	43.366	45.20235678	45.57	0.718	2.159	0.75	0.474	0.067	0.935
1599	81076	401861	4644792	NA	NA	NA	0	0.021	0.379	0.254	-4.219	0.012
1596	81077	403841	4644774	19.638	3.234360496	1.674	0.144	-0.043	0.61	0.337	-0.302	-0.017
1604	81081	411868	4644807	35.919	21.59937727	22.038	1.084	1.716	0.457	0.49	-1.368	0.724
1601	81083	414890	4644802	45.733	45.84356089	40.148	1.855	1.259	0.519	0.211	1.146	0.291
1554	81093	402932	4643755	34.621	2.373848803	3.699	0.168	0.337	0.301	0.335	-3.953	0.121
1553	81095	404883	4643741	36.088	33.48300877	28.985	3.248	1.317	0.295	0.328	-1.2	0.338
1580	81099	409896	4643833	35.121	31.46796826	28.266	4.395	3.478	0.075	0.074	1.363	0.012
1573	81110	427893	4643806	51.322	46.46311492	49.338	2.073	4.894	0.362	0.054	-1.162	1.83
1529	81115	408893	4642781	30.43	32.74750815	27.291	5.991	5.594	0.272	0.233	2.179	0.997
1527	81123	417853	4642777	31.86	21.94569094	22.316	9.931	4.238	0.128	0.067	3.651	-0.3
1550	81125	425868	4642842	42.074	24.72053223	28.28	1.585	3.937	0.544	0.104	0.005	1.437
1541	81126	426894	4642809	42.978	53.36568577	49.798	8.744	8.131	0.37	0.045	2.979	2.377
1494	81135	409881	4641779	21.642	26.02801839	25.401	3.231	1.895	0.135	0.072	1.123	0.673
1508	81139	415902	4641803	39.327	41.5287866	38.733	1.747	0.869	0.543	0.197	0.687	-0.08
1513	81141	422908	4641819	42.694	27.53795469	29.142	2.085	2.841	0.629	0.436	0.635	1.403
1511	81142	423882	4641814	29.097	35.57286703	44.478	3.211	4.435	0.485	0.103	0.819	1.867
1506	81143	424923	4641801	25.72	36.66166369	42.198	4.059	3.928	0.499	0.141	1.233	1.329
1492	81144	425928	4641776	44.014	48.59745173	51.827	8.444	13.267	0.383	0.082	2.007	3.746
1510	81146	427908	4641812	55.89	57.05257213	53.87	3.935	4.28	0.329	0.06	1.422	1.588
1482	81147	401879	4640836	34.064	20.4304251	18.357	0.863	0.886	0.399	0.487	-0.807	0.374
1466	81152	408893	4640801	42.478	16.70266199	10.167	14.728	7.995	0.22	0.059	5.447	2.121
1475	81154	412958	4640812	34.641	30.06825011	27.597	3.633	3.248	0.216	0.098	1.215	-0.042
1476	81158	418891	4640813	24.593	30.87478947	28.122	3.283	2.942	0.44	0.187	1.296	1.198
1454	81159	421888	4640764	46.546	39.81693014	31.231	3.507	1.54	0.346	0.119	1.427	0.541
1455	81160	422909	4640768	34.327	32.41776451	25.698	3.03	5.202	0.423	0.092	0.34	1.754
1479	81163	426890	4640827	15.767	44.28741768	43.125	0.935	2.965	0.654	0.322	0.517	1.387
1465	81165	428898	4640798	58.606	65.27445665	57.148	8.663	5.642	0.443	0.069	3.36	1.293
1447	81166	402855	4639803	28.681	NA	16.232	0	0.369	0.443	0.251	-1.878	0.277
1446	81168	408902	4639802	NA	NA	NA	2.12	1.692	0.403	0.551	0.037	0.6
1443	81171	414862	4639799	47.306	41.13742501	33.831	3.349	1.56	0.408	0.135	1.22	0.51
1444	81172	418877	4639799	45.505	42.13073809	38.092	3.018	1.198	0.45	0.364	1.145	0.345
1449	81176	425918	4639824	20.828	39.27898608	30.294	2.977	6.443	0.595	0.04	1.322	2.506
1450	81178	428906	4639835	49.01	49.14787955	48.806	2.513	1.686	0.651	0.253	0.036	0.588
1402	81179	402926	4638779	NA	NA	NA	0	0	0.327	0.405	-1.193	0
1416	81183	413873	4638806	45.585	40.14460747	35.552	2.447	1.561	0.456	0.252	1.054	0.253
1399	81186	417919	4638765	29.566	21.17748134	21.667	2.418	2.1	0.364	0.04	-0.967	0.627
1400	81190	423855	4638774	NA	NA	NA	2.236	1.961	0.476	0.357	0.848	-0.526
1391	81191	428924	4638718	29.915	34.2117406	27.135	2.207	1.252	0.603	0.273	0.728	-0.104
1387	81194	409904	4637829	46.441	36.86606055	29.772	4.552	1.411	0.539	0.166	1.804	0.27
1362	81196	417875	4637754	46.071	37.78669903	33.503	4.834	3.087	0.237	0.049	1.702	0.883
1373	81198	424933	4637782	NA	NA	NA	0.173	0.293	0.662	0.386	-0.076	0.161
1375	81200	428936	4637784	56.518	60.97450505	50.068	4.976	3.208	0.472	0.245	1.747	-0.402
1344	81206	417886	4636785	45.578	36.01493831	29.636	5.954	3.037	0.249	0.05	2.335	0.959
1345	81209	422904	4636792	20.639	34.79503732	31.638	2.245	1.811	0.644	0.345	0.845	0.271
1347	81210	424940	4636795	21.247	36.69566041	34.135	3.145	2.779	0.578	0.417	1.248	0.343
1305	81217	410885	4635736	46.882	43.80516588	35.411	2.731	2.135	0.376	0.245	1.07	0.669
1318	81220	412892	4635788	17.863	34.74524284	34.369	1.321	0.89	0.469	0.434	0.698	0.414
1316	81225	420921	4635787	NA	NA	NA	3.239	1.805	0.529	0.189	0.894	0.598
1321	81230	428928	4635794	NA	NA	NA	2.192	2.692	0.524	0.152	1.211	1.259
1291	81233	403906	4634796	NA	NA	NA	0	0	0.223	0.073	-0.453	0
1295	81235	408897	4634810	38.734	39.65917735	29.156	2.855	2.716	0.216	0.066	1.244	1.116
1293	81241	419916	4634804	45.661	35.86837194	33.387	5.035	3.318	0.454	0.235	1.972	0.113
1300	81242	421907	4634829	45.772	44.29196465	34.976	0.98	2.268	0.455	0.076	-0.319	1.807
1288	81243	422889	4634787	24.869	37.56380811	42.457	2.736	3.255	0.454	0.051	0.838	1.098
1302	81245	424896	4634841	NA	NA	NA	2.286	2.963	0.449	0.153	1.232	1.433
1287	81246	426910	4634773	36.89	56.95145861	55.967	6.436	6.043	0.574	0.077	2.632	2.26
1274	81258	420878	4633809	34.626	31.71580466	31.27	3.037	4.371	0.553	0.348	-0.77	1.493
1264	81260	422906	4633786	36.938	43.96174089	36.999	3.456	2.496	0.343	0.307	1.09	0.965
1248	81266	403886	4632816	40.772	42.22746574	29.703	3.532	0.567	0.362	0.299	1.147	-0.844
1245	81267	404906	4632796	NA	NA	NA	0	0	0.565	0.371	0.512	-0.971
1244	81270	411890	4632790	47.993	34.94904888	21.036	5.61	4.878	0.386	0.161	2.286	1.719
1254	81274	416903	4632833	25.316	45.26385801	41.27	3.213	3.565	0.796	0.199	1.198	0.993
1250	81275	417918	4632820	32.704	30.71762513	25.425	9.15	5.684	0.207	0.04	3.264	2.115
1253	81277	421882	4632828	NA	NA	NA	5.537	3.166	0.756	0.432	1.489	0.797
1239	81279	426917	4632781	NA	NA	NA	0.618	1.031	0.577	0.368	0.418	0.795
1255	81280	427880	4632841	NA	NA	NA	1.725	2.205	0.524	0.17	0.881	1.431
1256	81281	428934	4632857	NA	NA	NA	4.341	1.996	0.658	0.383	1.91	0.153
1220	81290	426911	4631806	NA	NA	NA	0.053	0.23	0.798	0.639	0.034	0.155
1219	81291	427887	4631800	NA	NA	NA	1.863	2.789	0.729	0.286	1.27	1.454
1738	81295	445946	4649822	NA	NA	NA	1.916	0.822	0.18	0.124	0.365	-1.589
1722	81296	446904	4649745	NA	NA	NA	1.215	2.198	0.413	0.148	1.046	2.164
1717	81304	449914	4648822	NA	NA	NA	1.196	4.076	0.138	0.243	0.895	0.789
1693	81316	446975	4647819	NA	NA	NA	1.824	3.194	0.374	0.09	2.002	3.361
1698	81318	450854	4647856	NA	NA	NA	1.708	1.085	0.263	0.071	1.958	1.517
1685	81319	451928	4647801	NA	NA	NA	2.908	4.179	0.295	0.064	2.042	0.058
1662	81323	429903	4646814	35.375	30.21851508	28.231	4.686	5.983	0.373	0.116	1.814	0.26
1657	81324	431924	4646794	33.515	52.15641026	37.861	1.891	4.899	0.572	0.105	0.609	1.734
1658	81326	443934	4646800	NA	NA	NA	0	0	0.782	0.886	0.68	-0.851
1666	81332	454951	4646825	NA	NA	NA	0.106	2.698	0.797	0.11	0.086	2.038
1640	81338	434914	4645809	32.308	42.89277523	41.437	2.808	1.185	0.433	0.093	0.836	-0.145
1636	81339	443884	4645804	NA	NA	NA	4.814	12.74	0.084	0.047	3.08	4.471
1647	81340	444877	4645866	NA	NA	NA	0.37	1.173	0.667	0.358	0.194	0.581
1628	81342	446905	4645789	NA	NA	NA	1.405	1.04	0.424	0.157	1.758	1.326
1621	81345	449895	4645744	NA	NA	NA	3.131	4.065	0.608	0.198	1.319	1.551
1615	81350	444907	4644851	NA	NA	NA	6.51	3.136	0.322	0.159	3.179	1.306
1616	81354	449907	4644855	NA	NA	NA	7.762	10.457	0.598	0.156	3.237	2.174
1609	81355	450878	4644825	50.503	57.49735436	63.802	2.695	2.511	0.333	0.309	0.909	0.897
1569	81360	433904	4643792	52.438	54.76894309	53.405	5.701	4.591	0.491	0.08	1.826	1.388
1584	81361	444907	4643855	NA	NA	NA	0.671	1.728	0.714	0.407	0.333	0.592
1563	81366	449905	4643781	39.815	58.45926806	58.424	5.507	7.227	0.144	0.175	2.403	1.462
1547	81373	445882	4642822	NA	NA	NA	2.763	3.869	0.434	0.166	1.838	1.788
1530	81374	446915	4642787	NA	NA	NA	1.598	2.599	0.182	0.098	0.798	0.619
1545	81376	448859	4642816	NA	NA	NA	3.073	5.021	0.575	0.349	1.347	1.907
1523	81379	451799	4642759	NA	NA	NA	0.73	2.036	0.422	0.505	0.299	0.527
1549	81380	452977	4642827	18.165	29.10447201	43.483	1.263	1.236	0.612	0.339	0.493	1.014
1546	81381	453954	4642820	NA	NA	NA	1.094	2.963	0.302	0.212	1.28	2.968
1542	81382	454949	4642810	NA	NA	NA	0.994	0.93	0.241	0.354	0.905	-0.459
1515	81385	430843	4641839	44.565	35.79213501	42.339	6.053	2.188	0.61	0.43	2.03	-1.07
1501	81391	447930	4641788	NA	NA	NA	3.259	2.512	0.228	0.15	2.978	1.358
1512	81393	450940	4641818	NA	NA	NA	4.727	3.903	0.394	0.124	2.214	1.733
1486	81395	452854	4641741	NA	NA	NA	3.554	4.882	0.553	0.213	2.654	2.028
1473	81401	445886	4640808	NA	NA	NA	1.395	2.955	0.368	0.252	-2.027	1.172
1469	81403	448925	4640803	NA	NA	NA	2.087	2.15	0.334	0.112	0.539	0.931
1470	81407	452931	4640804	NA	NA	NA	5.849	4.705	0.359	0.208	3.362	2.29
1453	81409	454990	4640759	NA	NA	NA	1.464	1.334	0.206	0.192	1.784	-0.459
3406	81410	455937	4640750	NA	NA	NA	21.032	28.374	0.932	0.829	3.135	4.287
1440	81411	430924	4639792	18.35	18.09432211	14.334	1.014	0.587	0.618	0.558	-0.003	-0.303
1437	81412	433871	4639791	NA	NA	NA	3.904	2.453	0.629	0.158	1.762	0.625
1438	81414	444908	4639791	NA	NA	NA	2.74	2.713	0.392	0.238	0.496	1.374
1448	81415	445887	4639807	NA	NA	NA	0.638	1.171	0.493	0.265	0.23	0.349
1439	81419	449997	4639791	NA	NA	NA	2.572	6.272	0.343	0.141	-1.157	3.288
1425	81422	452932	4639756	NA	NA	NA	3.24	5.397	0.383	0.09	3.148	4.269
1426	81424	455982	4639756	NA	NA	NA	13.985	33.201	0.817	0.88	4.545	7.763
1417	81427	441935	4638808	NA	NA	NA	1.75	1.022	0.19	0.181	0.808	-0.224
1422	81429	444896	4638831	NA	NA	NA	1.869	2.454	0.362	0.077	1.385	2.698
1413	81431	446932	4638795	NA	NA	NA	5.217	6.045	0.568	0.182	2.612	2.819
1408	81433	448923	4638787	NA	NA	NA	14.292	19.411	0.325	0.46	4.959	3.946
1397	81434	449905	4638760	NA	NA	NA	5.426	4.837	0.416	0.224	4.428	1.828
1407	81437	452949	4638786	NA	NA	NA	3.841	4.237	0.584	0.245	2.439	2.157
1415	81439	454910	4638802	NA	NA	NA	5.218	1.283	0.671	0.547	-0.448	-0.314
1359	81441	431857	4637750	30.744	45.94391404	52.285	2.902	8.279	0.088	0.121	1.232	2.299
1377	81442	432864	4637787	NA	NA	NA	3.335	2.769	0.573	0.105	1.747	1.219
1363	81443	433825	4637755	20.552	45.99087534	52.011	3.748	6.259	0.576	0.109	1.368	2.121
1367	81445	443886	4637765	NA	NA	NA	3.146	2.701	0.432	0.089	1.918	2.118
1364	81447	445881	4637757	26.071	16.382212	26.282	0.837	1.512	0.247	0.178	-1.521	0.659
1357	81449	447907	4637545	41.001	58.93587257	60.196	6.901	9.352	0.396	0.107	2.651	2.794
1333	81452	429896	4636769	NA	NA	NA	4.59	4.192	0.435	0.041	2.847	2.108
1335	81454	431903	4636772	36.311	47.99089922	51.212	4.988	4.856	0.496	0.359	1.714	1.829
1349	81458	447897	4636803	NA	NA	NA	1.991	1.596	0.409	0.245	1.378	1.269
1309	81461	430914	4635762	NA	NA	NA	3.36	2.825	0.276	0.125	2.024	1.192
1314	81462	431931	4635784	NA	NA	NA	3.251	1.722	0.305	0.063	1.511	1.187
1307	81466	443852	4635754	NA	NA	NA	0.891	4.626	0.817	0.159	0.38	3.458
1290	81467	431854	4634793	NA	NA	NA	6.868	2.072	0.207	0.466	3.632	-3.287
1280	81468	432901	4634734	NA	NA	NA	2.135	2.193	0.466	0.127	1.109	1.283
1262	81472	430902	4633778	NA	NA	NA	2.504	3.752	0.434	0.303	1.449	1.01
1235	81475	429907	4632765	18.289	36.08629467	18.441	6.088	10.582	0.564	0.183	3.012	3.946
1233	81477	432859	4632739	28.07	65.98084431	78.991	11.031	6.641	0.562	0.102	4.471	2.364
1238	81481	441868	4632779	NA	NA	NA	1.851	1.854	0.177	0.181	0.738	-0.255
1243	81483	443869	4632788	NA	NA	NA	2.829	2.894	0.421	0.291	1.046	1.488
1222	81484	429917	4631811	6.654	54.49431866	57.498	3.229	8.102	0.781	0.153	1.327	2.843
1227	81491	443857	4631848	NA	NA	NA	3.591	3.367	0.461	0.269	1.948	1.105
1225	81492	444792	4631830	NA	NA	NA	0.939	0.869	0.652	0.247	1.134	0.749
936	81498	370921	4619786	NA	NA	NA	0.682	0.526	0.337	0.062	0.549	0.235
1216	81502	388944	4631781	NA	NA	NA	2.361	1.492	0.044	0.172	1.094	0.194
1221	81503	389899	4631808	46.399	44.76880385	33.552	4.288	4.494	0.379	0.295	1.473	0.976
1226	81504	390881	4631833	NA	NA	NA	5.194	1.554	0.125	0.191	2.408	-0.986
1209	81505	391909	4631760	NA	NA	NA	1.328	1.829	0.444	0.247	-0.465	0.707
1207	81506	392921	4631754	28.959	30.38516846	26.462	1.931	2.744	0.247	0.105	0.171	0.97
1224	81509	395852	4631830	8.063	34.66493091	33.64	1.063	3.558	0.628	0.261	0.518	1.439
1208	81510	397819	4631757	49.586	NA	0.6	0	0	0.122	0.212	-1.895	0.044
1190	81516	387936	4630774	35.835	35.71438313	25.848	3.274	1.919	0.174	0.163	-0.259	-0.131
1186	81524	397884	4630767	35.059	38.40104104	33.067	3.341	3.699	0.506	0.151	0.691	0.916
1198	81525	400897	4630829	NA	NA	NA	0.233	0.976	0.274	0.048	-1.168	0.342
1162	81526	383874	4629761	NA	NA	NA	0	0	0.153	0.498	-3.978	0.277
1170	81534	392903	4629791	43.447	NA	2.401	0	0	0.382	0.08	-3.212	0.087
1136	81538	383836	4628716	NA	NA	NA	0	0	0.159	0.183	-3.25	0.619
1139	81539	384875	4628742	51.446	39.08989971	27.332	3.096	2.151	0.463	0.292	0.96	0.044
1137	81541	386886	4628731	37.724	36.06270052	24.447	5.797	3.235	0.143	0.144	1.779	0.4
1120	81553	388928	4627760	41.856	34.37236815	13.833	6.658	8.16	0.223	0.124	3.051	2.835
1124	81558	399826	4627802	47.775	23.21889688	16.408	7.237	5.657	0.251	0.15	2.773	1.698
1108	81564	391912	4626826	NA	NA	NA	0	0	0.734	0.405	-0.331	0
1112	81565	393919	4626850	NA	NA	NA	0.485	0.3	0.409	0.098	-0.113	0.117
1067	81569	375905	4625777	30.195	32.89908382	23.415	3.964	2.259	0.36	0.069	1.653	-0.03
1062	81571	382900	4625769	37.944	30.72021894	15.998	9.188	5.627	0.286	0.039	3.363	1.65
1073	81577	393903	4625790	37.894	NA	0.53	0	0	0.395	0.08	-0.876	0.064
1047	81583	381967	4624769	49.341	43.50656311	27.816	2.462	1.274	0.307	0.039	1.084	0.472
1026	81591	373892	4623776	NA	NA	NA	7.492	3.55	0.136	0.024	2.283	-0.1
1035	81597	391941	4623803	41.579	30.4418154	19.383	7.596	4.729	0.35	0.062	2.604	1.462
1019	81599	394009	4623749	45.268	30.39180824	23.133	4.394	3.753	0.516	0.198	1.728	0.89
1009	81604	382931	4622816	52.735	45.47879535	29.054	2.796	2.476	0.429	0.07	1.316	1.017
1004	81609	394927	4622784	49.267	45.355826	39.358	2.41	1.376	0.442	0.208	1.061	-0.462
965	81616	383984	4620796	31.732	34.67356179	23.648	2.223	2.458	0.168	0.1	-0.479	0.928
935	81622	382926	4619785	34.302	27.1223119	16.669	4.46	4.177	0.325	0.029	1.653	1.433
945	81624	384955	4619815	35.972	43.99728847	33.078	0.964	0.909	0.336	0.256	0.371	0.382
940	81625	387925	4619797	3.438	26.01418508	35.14	0.473	3.062	0.486	0.05	0.221	1.236
941	81628	391903	4619797	NA	NA	NA	0.198	0.367	0.722	0.208	0.121	0.227
938	81631	394918	4619788	43.132	42.67016327	33.112	1.728	1.452	0.406	0.218	0.28	0.17
914	81637	383906	4618801	24.502	27.84798479	21.619	1.492	1.355	0.222	0.041	0.534	0.473
917	81644	394947	4618820	29.15	26.15476781	32.027	0.362	1.21	0.462	0.058	-0.429	0.513
889	81649	381917	4617777	8.832	17.53021048	17.801	0.208	0.54	0.528	0.453	0.114	0.221
901	81652	384866	4617837	NA	NA	NA	0.06	0.263	0.583	0.105	0.037	0.161
890	81660	393928	4617782	NA	NA	NA	0.609	1.83	0.199	0.042	0.229	1.359
874	81676	396898	4616790	0.859	4.793539421	36.864	0.331	1.351	0.568	0.077	0.143	0.653
850	81679	377935	4615771	NA	NA	NA	0.702	0.389	0.622	0.06	0.307	0.034
846	81685	387945	4615700	0.445	8.106511266	33.171	0.496	3.074	0.733	0.188	0.244	1.335
